"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GOR001",1/22/2015,,70.0,28.60,9.88,21.98,0.9,6.8,7.4,85.7,(9999.0)
"GOR001",1/22/2015,,70.5,28.60,9.88,21.98,0.9,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,71.0,28.60,9.88,21.98,0.9,6.8,7.4,85.3,(9999.0)
"GOR001",1/22/2015,,71.5,28.61,9.88,21.98,0.9,6.8,7.4,85.3,(9999.0)
"GOR001",1/22/2015,,72.0,28.61,9.88,21.98,0.9,6.8,7.4,85.1,(9999.0)
"GOR001",1/22/2015,,72.5,28.61,9.88,21.98,0.9,6.8,7.4,85.0,(9999.0)
"GOR001",1/22/2015,,73.0,28.61,9.89,21.98,0.9,6.8,7.4,85.2,(9999.0)
"GOR001",1/22/2015,,73.5,28.61,9.89,21.99,0.9,6.8,7.4,85.0,(9999.0)
"GOR001",1/22/2015,,74.0,28.61,9.89,21.98,0.8,6.8,7.4,84.9,(9999.0)
"GOR001",1/22/2015,,74.5,28.61,9.89,21.98,0.8,6.8,7.4,85.0,(9999.0)
"GOR001",1/22/2015,,75.0,28.61,9.89,21.98,0.8,6.8,7.4,85.1,(9999.0)
"GOR001",1/22/2015,,75.5,28.61,9.89,21.98,0.8,6.8,7.4,84.9,(9999.0)
"GOR001",1/22/2015,,76.0,28.63,9.89,22.00,0.8,6.8,7.4,85.1,(9999.0)
"GOR001",1/22/2015,,76.5,28.63,9.89,22.00,0.8,6.8,7.4,84.5,(9999.0)
"GOR001",1/22/2015,,77.0,28.65,9.90,22.01,0.8,6.8,7.4,84.4,(9999.0)
"GOR001",1/22/2015,,77.5,28.65,9.90,22.02,0.8,6.8,7.4,83.9,(9999.0)
"GOR001",1/22/2015,,78.0,28.65,9.90,22.01,0.8,6.8,7.4,83.8,(9999.0)
"GOR001",1/22/2015,,78.5,28.65,9.90,22.02,0.8,6.8,7.4,83.9,(9999.0)
"GOR001",1/22/2015,,79.0,28.66,9.90,22.02,0.8,6.7,7.4,84.0,(9999.0)
"GOR001",1/22/2015,,79.5,28.66,9.90,22.02,0.8,6.8,7.4,84.1,(9999.0)
"GOR001",1/22/2015,,80.0,28.66,9.90,22.02,0.8,6.8,7.4,83.9,(9999.0)
"GOR001",1/22/2015,,80.5,28.67,9.90,22.03,0.8,6.7,7.3,83.4,(9999.0)
"GOR001",1/22/2015,,81.0,28.66,9.90,22.02,0.8,6.7,7.3,83.4,(9999.0)
"GOR001",1/22/2015,,81.5,28.66,9.90,22.02,0.8,6.8,7.4,83.6,(9999.0)
"GOR001",1/22/2015,,82.0,28.66,9.90,22.02,0.9,6.7,7.3,83.5,(9999.0)
