"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"ADM003",1/20/2015,,102.5,29.26,9.52,22.55,0.9,6.9,7.5,88.6,(9999.0)
"ADM003",1/20/2015,,103.0,29.26,9.52,22.55,0.9,6.9,7.5,88.6,(9999.0)
"ADM003",1/20/2015,,103.5,29.26,9.52,22.55,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,104.0,29.26,9.52,22.55,0.9,6.9,7.5,88.8,(9999.0)
"ADM003",1/20/2015,,104.5,29.26,9.52,22.55,0.9,6.9,7.5,88.5,(9999.0)
"ADM003",1/20/2015,,105.0,29.26,9.52,22.55,0.9,6.9,7.5,88.6,(9999.0)
"ADM003",1/20/2015,,105.5,29.26,9.52,22.55,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,106.0,29.26,9.52,22.55,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,106.5,29.26,9.52,22.55,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,107.0,29.26,9.53,22.54,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,107.5,29.26,9.52,22.55,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,108.0,29.26,9.52,22.55,0.9,6.9,7.5,88.6,(9999.0)
"ADM003",1/20/2015,,108.5,29.26,9.52,22.55,0.8,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,109.0,29.26,9.52,22.55,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,109.5,29.26,9.52,22.55,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,110.0,29.26,9.52,22.55,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,110.5,29.27,9.52,22.55,0.8,6.9,7.5,88.8,(9999.0)
"ADM003",1/20/2015,,111.0,29.27,9.52,22.55,0.8,6.9,7.5,88.5,(9999.0)
"ADM003",1/20/2015,,111.5,29.27,9.52,22.56,0.8,6.9,7.5,88.5,(9999.0)
"ADM003",1/20/2015,,112.0,29.27,9.51,22.56,0.8,6.9,7.5,88.5,(9999.0)
"ADM003",1/20/2015,,112.5,29.27,9.51,22.56,0.9,6.9,7.5,88.6,(9999.0)
"ADM003",1/20/2015,,113.0,29.27,9.51,22.56,0.9,6.9,7.5,88.4,(9999.0)
"ADM003",1/20/2015,,113.5,29.27,9.51,22.56,0.9,6.9,7.5,88.3,(9999.0)
"ADM003",1/20/2015,,114.0,29.27,9.51,22.56,0.9,6.9,7.5,88.5,(9999.0)
"ADM003",1/20/2015,,114.5,29.27,9.51,22.56,0.9,6.9,7.5,88.2,(9999.0)
"ADM003",1/20/2015,,115.0,29.27,9.51,22.56,0.9,6.9,7.5,88.3,(9999.0)
"ADM003",1/20/2015,,115.5,29.27,9.51,22.56,0.9,6.9,7.5,88.3,(9999.0)
"ADM003",1/20/2015,,116.0,29.27,9.51,22.56,0.9,6.9,7.5,88.3,(9999.0)
"ADM003",1/20/2015,,116.5,29.27,9.51,22.56,0.9,6.9,7.5,88.1,(9999.0)
"ADM003",1/20/2015,,117.0,29.27,9.51,22.56,0.9,6.9,7.5,88.0,(9999.0)
"ADM003",1/20/2015,,117.5,29.27,9.51,22.56,0.9,6.9,7.5,88.2,(9999.0)
"ADM003",1/20/2015,,118.0,29.27,9.51,22.56,0.9,6.9,7.5,88.5,(9999.0)
"ADM003",1/20/2015,,118.5,29.27,9.51,22.56,0.8,6.9,7.5,88.3,(9999.0)
"ADM003",1/20/2015,,119.0,29.27,9.51,22.56,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,119.5,29.27,9.51,22.56,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,120.0,29.27,9.51,22.56,0.9,6.9,7.5,88.0,(9999.0)
"ADM003",1/20/2015,,120.5,29.27,9.51,22.56,0.9,6.9,7.5,88.3,(9999.0)
"ADM003",1/20/2015,,121.0,29.27,9.51,22.56,0.9,6.9,7.5,88.6,(9999.0)
"ADM003",1/20/2015,,121.5,29.27,9.51,22.56,0.9,6.9,7.5,88.3,(9999.0)
"ADM003",1/20/2015,,122.0,29.27,9.51,22.56,0.9,6.9,7.5,88.2,(9999.0)
"ADM003",1/20/2015,,122.5,29.27,9.51,22.56,0.9,6.9,7.5,88.1,(9999.0)
"ADM003",1/20/2015,,123.0,29.27,9.51,22.56,0.9,6.9,7.5,88.2,(9999.0)
"ADM003",1/20/2015,,123.5,29.27,9.51,22.56,0.9,6.9,7.5,88.4,(9999.0)
"ADM003",1/20/2015,,124.0,29.27,9.51,22.56,0.9,6.9,7.5,88.4,(9999.0)
"ADM003",1/20/2015,,124.5,29.28,9.51,22.56,0.9,6.9,7.5,88.2,(9999.0)
"ADM003",1/20/2015,,125.0,29.28,9.51,22.56,0.9,6.9,7.5,88.3,(9999.0)
