"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GRG002",1/21/2015,,108.0,29.79,8.74,23.08,0.7,6.8,7.4,72.8,(9999.0)
"GRG002",1/21/2015,,108.5,29.78,8.74,23.07,0.7,6.8,7.4,72.8,(9999.0)
"GRG002",1/21/2015,,109.0,29.78,8.74,23.07,0.7,6.8,7.4,73.5,(9999.0)
"GRG002",1/21/2015,,109.5,29.78,8.74,23.07,0.7,6.8,7.4,73.7,(9999.0)
"GRG002",1/21/2015,,110.0,29.80,8.75,23.08,0.7,6.8,7.4,72.6,(9999.0)
"GRG002",1/21/2015,,110.5,29.81,8.75,23.09,0.7,6.8,7.4,71.4,(9999.0)
"GRG002",1/21/2015,,111.0,29.81,8.75,23.10,0.7,6.8,7.4,71.2,(9999.0)
"GRG002",1/21/2015,,111.5,29.82,8.75,23.10,0.7,6.8,7.4,71.4,(9999.0)
"GRG002",1/21/2015,,112.0,29.82,8.75,23.10,0.6,6.8,7.4,71.1,(9999.0)
"GRG002",1/21/2015,,112.5,29.83,8.75,23.11,0.6,6.8,7.4,70.4,(9999.0)
"GRG002",1/21/2015,,113.0,29.83,8.75,23.11,0.6,6.8,7.4,70.0,(9999.0)
"GRG002",1/21/2015,,113.5,29.84,8.75,23.12,0.7,6.8,7.4,69.7,(9999.0)
"GRG002",1/21/2015,,114.0,29.85,8.75,23.12,0.7,6.8,7.4,68.7,(9999.0)
"GRG002",1/21/2015,,114.5,29.84,8.75,23.12,0.7,6.7,7.3,68.6,(9999.0)
"GRG002",1/21/2015,,115.0,29.84,8.75,23.12,0.6,6.7,7.3,68.7,(9999.0)
"GRG002",1/21/2015,,115.5,29.84,8.75,23.12,0.6,6.8,7.4,68.6,(9999.0)
"GRG002",1/21/2015,,116.0,29.85,8.75,23.12,0.7,6.7,7.3,68.6,(9999.0)
"GRG002",1/21/2015,,116.5,29.85,8.75,23.12,0.7,6.7,7.4,68.3,(9999.0)
"GRG002",1/21/2015,,117.0,29.85,8.75,23.12,0.7,6.8,7.4,68.3,(9999.0)
"GRG002",1/21/2015,,117.5,29.85,8.75,23.12,0.7,6.8,7.4,68.3,(9999.0)
"GRG002",1/21/2015,,118.0,29.85,8.75,23.12,0.7,6.7,7.4,68.4,(9999.0)
"GRG002",1/21/2015,,118.5,29.85,8.76,23.12,0.7,6.7,7.4,68.9,(9999.0)
"GRG002",1/21/2015,,119.0,29.85,8.76,23.12,0.7,6.8,7.4,68.8,(9999.0)
